,product,date,rating,title,reviews,combined,sentiment,sentiment_taste,sentiment_flavor,sentiment_price,sentiment_package,sentiment_value,sentiment_packaging
267,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-01-28,3.0,sweet taste,really flavor alot sweetness,sweet taste really flavor alot sweetness,0,0.7553,0.7553,,,,
268,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-01-27,3.0,smaller can store,fyi incase assume read little oz can oz buy everywhere else disappointed still terrible deal love energy drink give nice tingly burn like pre workout flavors excellent also,smaller can store fyi incase assume read little oz can oz buy everywhere else disappointed still terrible deal love energy drink give nice tingly burn like pre workout flavors excellent also,0,,0.872,,,,
270,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-01-15,3.0,crushed empty drink damaged box,play video value money normally great time drink empty crushed box damaged,crushed empty drink damaged box play video value money normally great time drink empty crushed box damaged,0,,,,,-0.6249,-0.6249
271,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2023-01-13,3.0,great drink shipping rough,love flavor arrived two can busted open wet box placed inside plastic bag huge mess order way,great drink shipping rough love flavor arrived two can busted open wet box placed inside plastic bag huge mess order way,0,,0.8442,,,,
273,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-12-07,3.0,realize sugar free yuck,know sugar free work could really taste anything worth money,realize sugar free yuck know sugar free work could really taste anything worth money,0,0.83,,,,,
274,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-12-07,3.0,smaller size,great flavor aware oz can instead oz scan used,smaller size great flavor aware oz can instead oz scan used,0,,0.6249,,,,
275,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-11-24,3.0,great flavor gave tingles,flavor frozen bombsickle amazing unfortunately cause tingling sensation throughout body like drink sensitive drink,great flavor gave tingles flavor frozen bombsickle amazing unfortunately cause tingling sensation throughout body like drink sensitive drink,0,,0.8402,,,,
276,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-11-19,3.0,use product caused stomach pain entire family,product taste good however cause major stomach pain family consumed everyday,use product caused stomach pain entire family product taste good however cause major stomach pain family consumed everyday,0,-0.5719,,,,,
277,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-11-19,3.0,expensive,good flavor,expensive good flavor,0,,0.4404,,,,
279,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-11-08,3.0,great value flavor came battered beaten,love c beverage although may sound menial unfortunate pour glass enjoy state order open opener due dented lid terribly upset changed could enjoy drink,great value flavor came battered beaten love c beverage although may sound menial unfortunate pour glass enjoy state order open opener due dented lid terribly upset changed could enjoy drink,0,,0.7269,,,0.7269,0.7269
281,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-10-26,3.0,shipping need work,hand favorite energy drink brand incredibly disappointed last order one lost entirely lemon case damaged can soaked packaging rating would higher clear way contact customer service cellucor get kind partial refund able see anything first pas website definitely bank shipping intact suggest getting powder kind backup choose main strawberry cherry point starburst flavor lemon close enough tried orange yet skittles flavor kinda taste like generic candy flavor could also way remembering taste like since year,shipping need work hand favorite energy drink brand incredibly disappointed last order one lost entirely lemon case damaged can soaked packaging rating would higher clear way contact customer service cellucor get kind partial refund able see anything first pas website definitely bank shipping intact suggest getting powder kind backup choose main strawberry cherry point starburst flavor lemon close enough tried orange yet skittles flavor kinda taste like generic candy flavor could also way remembering taste like since year,0,0.9412,0.9412,,,,
282,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-10-25,3.0,love drink horrible shipping,packaged arrived damaged one barely useable can missing package sticky one exploded fridge love flavor usually buy gas ration decided buy pack save money flavor good due poor quality packaging,love drink horrible shipping packaged arrived damaged one barely useable can missing package sticky one exploded fridge love flavor usually buy gas ration decided buy pack save money flavor good due poor quality packaging,0,,0.6204,,0.6204,,
283,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-10-12,3.0,doesnt taste like strawberry starburst,fact venture say little flavor also notice caffeine much anything feels like wasted money,doesnt taste like strawberry starburst fact venture say little flavor also notice caffeine much anything feels like wasted money,0,-0.7521,-0.7521,,,,
285,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-09-01,3.0,pink starburst,taste like pink starburst disappointing people saying review poor taste bud,pink starburst taste like pink starburst disappointing people saying review poor taste bud,0,-0.5859,,,,,
286,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-09-01,3.0,hard pas,best lemon flavored energy drink wish could found single area never would chosen multi pack remind yellow starburst,hard pas best lemon flavored energy drink wish could found single area never would chosen multi pack remind yellow starburst,0,,0.8225,,,,
287,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-30,3.0,small can,love flavor brand buying thought would normal gas station sized can unfortunately skinny can although much smaller still worked okay,small can love flavor brand buying thought would normal gas station sized can unfortunately skinny can although much smaller still worked okay,0,,0.5719,,,,
288,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-25,3.0,happy delivery,really love flavor issue delivery know frozen warehouse got jostled transit can pack bulging know open,happy delivery really love flavor issue delivery know frozen warehouse got jostled transit can pack bulging know open,0,,0.8479,,,,
290,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-24,3.0,great item,shipping quality greatest,great item shipping quality greatest,0,,,,,,
294,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-08-16,3.0,c cans,even know say got much messed can packaging open flavor alright least none spilled unsatisfied packaging came,c cans even know say got much messed can packaging open flavor alright least none spilled unsatisfied packaging came,0,,0.2163,,,,
296,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-07-26,3.0,interesting,taste great however within minute developed tingling sensation face hand apparently normal non harmful result using beta alanine something could tolerate apparently happen everyone gave someone else issue,interesting taste great however within minute developed tingling sensation face hand apparently normal non harmful result using beta alanine something could tolerate apparently happen everyone gave someone else issue,0,0.875,,,,,
297,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-07-17,3.0,works intended,energy taste better item taste chalky rather drink gfuel anything day leaf unable sleep,works intended energy taste better item taste chalky rather drink gfuel anything day leaf unable sleep,0,0.6124,,,,,
299,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2022-06-11,3.0,bad,thought would taste different horrible sour patch red berry best one good taste plus sugar make feel would recommend flavor really good,bad thought would taste different horrible sour patch red berry best one good taste plus sugar make feel would recommend flavor really good,0,0.6705,0.6705,,,,
300,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-04-12,4.0,nearly always arrive damaged,husband work find best energy drink problem always damaged arrival poorly packaged also learned purchase alone packed item heavy break item,nearly always arrive damaged husband work find best energy drink problem always damaged arrival poorly packaged also learned purchase alone packed item heavy break item,1,,,,-0.4939,,
301,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-04-11,4.0,works well,nice doesnt sugar caffeiene lot stuff stop drinking different ingredient change blood vessel etc affected much needed tiny sip instantly felt rush body felt different really bad way good way either felt like supernatural felt supercharged would also negative effect body long run way really describe tastes pretty good tastes much better chilled,works well nice doesnt sugar caffeiene lot stuff stop drinking different ingredient change blood vessel etc affected much needed tiny sip instantly felt rush body felt different really bad way good way either felt like supernatural felt supercharged would also negative effect body long run way really describe tastes pretty good tastes much better chilled,1,0.8315,,,,,
302,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-20,4.0,pretty good c,flavorfilled different something found store,pretty good c flavorfilled different something found store,1,,0.7269,,,,
303,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-17,4.0,crack,gives energy day crash good flavor,crack gives energy day crash good flavor,1,,0.3182,,,,
304,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-13,4.0,flavor bad taste like strawberry starburst,seeing many beverage maker license flavor candy company excited try unfortunately taste like pink starburst tailored expectation beverage chewy candy another brand pink starburst flavor ice sparkling beverage closely resembles pink starburst moreso,flavor bad taste like strawberry starburst seeing many beverage maker license flavor candy company excited try unfortunately taste like pink starburst tailored expectation beverage chewy candy another brand pink starburst flavor ice sparkling beverage closely resembles pink starburst moreso,1,0.4019,0.4019,,,,
305,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-03-09,4.0,tastes good,everything good could caffeine mg better workout,tastes good everything good could caffeine mg better workout,1,0.8271,,,,,
307,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-02-18,4.0,c n bigger good,flavor energy good,c n bigger good flavor energy good,1,,0.7845,,,,
308,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-02-18,4.0,deserves star amazon took one away,opinion best energy drink market tried great taste give energy boost looking hate take away star amazon delivered leaking,deserves star amazon took one away opinion best energy drink market tried great taste give energy boost looking hate take away star amazon delivered leaking,1,0.9169,,,,,
311,"Amazon.com: Customer reviews: Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12",2024-01-14,4.0,ok,fine taste fine energy problemis delivered case box various energy drink look like someone rolled hill case damaged broke drink survived,ok fine taste fine energy problemis delivered case box various energy drink look like someone rolled hill case damaged broke drink survived,1,0.7964,,,,,
